,id,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,date_time,description_tokens,airflow,alteryx,apl,asp.net,assembly,atlassian,aurora,aws,azure,bash,bigquery,bitbucket,c,c++,c/c++,cobol,cognos,crystal,css,dart,dax,docker,dplyr,excel,fortran,gcp,gdpr,ggplot2,git,github,gitlab,go,golang,graphql,groovy,hadoop,html,java,javascript,jira,jquery,js,julia,jupyter,keras,linux,linux/unix,looker,matlab,matplotlib,microstrategy,mongo,mongodb,mssql,mysql,no-sql,node,node.js,nosql,nuix,numpy,outlook,pandas,perl,php,pl/sql,plotly,postgres,postgresql,power_bi,powerpoint,powerpoints,powershell,pyspark,python,pytorch,qlik,r,redis,redshift,rshiny,ruby,rust,sap,sas,scala,scikit-learn,seaborn,selenium,sharepoint,shell,snowflake,solidity,spark,splunk,spreadsheet,spss,sql,ssis,ssrs,swift,t-sql,tableau,tensorflow,terminal,tidyr,twilio,typescript,unix,unix/linux,vb.net,vba,visio,visual_basic,vue,vue.js,word
6982,6982,40 to 55,an hour,47.5,40.0,55.0,47.5,,98800.0,Power BI Data Analyst,Medix Technology,Anywhere,via LinkedIn,"['15 hours ago', '40 to 55 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",15 hours ago,Contractor,True,00:32.0,"['power_bi', 'sql', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,6983,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['15 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",15 hours ago,Contractor,True,00:15.9,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6984,6984,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['15 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",15 hours ago,Contractor,True,00:14.0,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6985,6985,90K to 115K,a year,102500.0,90000.0,115000.0,,102500.0,102500.0,Senior Data Analyst,Insight Global,Anywhere,via LinkedIn,"['15 hours ago', '90K to 115K a year', 'Work from home', 'Full-time', 'No degree mentioned']",15 hours ago,Full-time,True,00:26.9,"['javascript', 'sql', 'tableau', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6986,6986,100K to 115K,a year,107500.0,100000.0,115000.0,,107500.0,107500.0,Business Data Analyst,Stealth Mode,Anywhere,via LinkedIn,"['15 hours ago', '100K to 115K a year', 'Work from home', 'Full-time', 'No degree mentioned']",15 hours ago,Full-time,True,00:09.5,['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,7083,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['16 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",16 hours ago,Contractor,True,00:17.1,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,7084,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['16 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",16 hours ago,Contractor,True,00:22.1,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,7085,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['16 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",16 hours ago,Contractor,True,00:19.6,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7086,7086,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['16 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",16 hours ago,Contractor,True,00:11.2,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,7087,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['16 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",16 hours ago,Contractor,True,00:32.0,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,7088,75K to 90K,a year,82500.0,75000.0,90000.0,,82500.0,82500.0,Data Analyst,"DIVERSANT, LLC",Anywhere,via LinkedIn,"['16 hours ago', '75K to 90K a year', 'Work from home', 'Full-time']",16 hours ago,Full-time,True,00:21.6,"['power_bi', 'excel', 'word', 'sql', 'powerpoint']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7089,7089,7315 to 9155,a month,8235.0,7315.0,9155.0,,,98820.0,RESEARCH DATA SPECIALIST III,California Department of Financial Protection and Innovation,Anywhere,via LinkedIn,"['16 hours ago', '7,315 to 9,155 a month', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance']",16 hours ago,Full-time,True,00:24.0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,7184,50 to 60,an hour,55.0,50.0,60.0,55.0,,114400.0,Sr. Data Analyst,SyllogisTeks,Anywhere,via LinkedIn,"['17 hours ago', '50 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",17 hours ago,Contractor,True,00:19.3,"['postgres', 'excel', 'nosql', 'sql', 'r', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,7185,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['17 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",17 hours ago,Contractor,True,00:26.7,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,7186,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['17 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",17 hours ago,Contractor,True,00:27.1,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,7187,115K to 140K,a year,127500.0,115000.0,140000.0,,127500.0,127500.0,"Product Data Analyst - Bellevue, WA (HQ) [100% Remote - Anywhere USA]","Chameleon Technologies, Inc.",Anywhere,via LinkedIn,"['17 hours ago', '115K to 140K a year', 'Work from home', 'Full-time']",17 hours ago,Full-time,True,00:29.3,"['pyspark', 'spark', 'numpy', 'sql', 'matplotlib', 'pandas', 'r']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,7220,75K,a year,75000.0,,,,75000.0,75000.0,Data Analyst,Parity Group PLC,Anywhere,via LinkedIn,"['18 hours ago', '75K a year', 'Work from home', 'Full-time', 'No degree mentioned']",18 hours ago,Full-time,True,00:33.6,"['java', 'c', 'azure', 'aws']",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,7258,40 to 50,an hour,45.0,40.0,50.0,45.0,,93600.0,Data Analyst,Apex Systems,Anywhere,via LinkedIn,"['18 hours ago', '40 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",18 hours ago,Contractor,True,00:18.9,"['linux', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,7259,55 to 60,an hour,57.5,55.0,60.0,57.5,,119600.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['18 hours ago', '55 to 60 an hour', 'Work from home', 'Contractor']",18 hours ago,Contractor,True,00:08.0,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,7393,60K to 65K,a year,62500.0,60000.0,65000.0,,62500.0,62500.0,Data Analyst,SCALE Healthcare,Anywhere,via LinkedIn,"['19 hours ago', '60K to 65K a year', 'Work from home', 'Full-time']",19 hours ago,Full-time,True,00:46.0,"['excel', 'sql']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,7423,100 to 125,an hour,112.5,100.0,125.0,112.5,,234000.0,Contract Data Scientist/Engineer - $125 p/h,EVONA,United States,via LinkedIn,"['20 hours ago', '100 to 125 an hour', 'Contractor']",20 hours ago,Contractor,False,40:20.0,"['matlab', 'mongodb', 'nosql', 'numpy', 'sql', 'r']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,7424,5.4K to 6K,a month,5700.0,5400.0,6000.0,,,68400.0,Data Analyst-REMOTE,Global Ag Risk Solutions.,Anywhere,via LinkedIn,"['20 hours ago', '5.4K to 6K a month', 'Work from home', 'Full-time', 'No degree mentioned']",20 hours ago,Full-time,True,37:01.1,"['looker', 'excel', 'sql', 'tableau', 'powerpoint', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,7425,75K to 110K,a year,92500.0,75000.0,110000.0,,92500.0,92500.0,NetSuite Technical Analyst | Communications and Data Technology,JEG Search LLC,Anywhere,via LinkedIn,"['20 hours ago', '75K to 110K a year', 'Work from home', 'Full-time', 'No degree mentioned']",20 hours ago,Full-time,True,00:12.2,['sql'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,7426,40.6K to 81.1K,a year,60850.0,40600.0,81100.0,,60850.0,60850.0,Analyst Business Analytics,CVS Health,Anywhere,via LinkedIn,"['20 hours ago', '40.6K to 81.1K a year', 'Work from home', 'Full-time', 'Health insurance']",20 hours ago,Full-time,True,00:35.6,"['ssrs', 'powerpoint', 'sql', 'excel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,7427,58695 to 89699,a year,74197.0,58695.0,89699.0,,74197.0,74197.0,Street Homeless Solutions Data Analyst,NYC Department of Social Services,"All, MO",via LinkedIn,"['20 hours ago', '58,695 to 89,699 a year', 'Full-time', 'Health insurance', 'Dental insurance']",20 hours ago,Full-time,False,00:26.4,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,7461,38 to 42,an hour,40.0,38.0,42.0,40.0,,83200.0,Data Analyst,Robert Half,"Alameda, CA",via LinkedIn,"['21 hours ago', '38 to 42 an hour', 'Contractor']",21 hours ago,Contractor,False,00:37.9,"['power_bi', 'excel', 'go', 'visio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7527,7527,30 to 36,an hour,33.0,30.0,36.0,33.0,,68640.0,Data Analyst,Apex Systems,Anywhere,via LinkedIn,"['22 hours ago', '30 to 36 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",22 hours ago,Contractor,True,01:03.0,"['excel', 'c', 'sql', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,7560,40 to 60,an hour,50.0,40.0,60.0,50.0,,104000.0,Data Analyst & Researcher,BrightAction,Anywhere,via LinkedIn,"['23 hours ago', '40 to 60 an hour', 'Work from home', 'Part-time']",23 hours ago,Part-time,True,00:36.5,"['excel', 'sql', 'python']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,7561,45 to 50,an hour,47.5,45.0,50.0,47.5,,98800.0,Data Analyst,Insight Global,Anywhere,via LinkedIn,"['23 hours ago', '45 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",23 hours ago,Contractor,True,00:26.6,"['power_bi', 'sharepoint', 'excel', 'sql', 'tableau']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,7562,52 to 68,an hour,60.0,52.0,68.0,60.0,,124800.0,Data Analyst,Russell Tobin,Anywhere,via LinkedIn,"['23 hours ago', '52 to 68 an hour', 'Work from home', 'Full-time', 'Health insurance']",23 hours ago,Full-time,True,00:45.3,"['excel', 'go', 'sas', 'sql', 'r', 'tableau', 'python', 'powerpoint']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,7573,35 to 45,an hour,40.0,35.0,45.0,40.0,,83200.0,Data Analyst,Insight Global,Anywhere,via LinkedIn,"['24 hours ago', '35 to 45 an hour', 'Work from home', 'Contractor']",24 hours ago,Contractor,True,00:13.0,"['excel', 'qlik', 'cognos', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,7574,50 to 60,an hour,55.0,50.0,60.0,55.0,,114400.0,Data Analyst,Applicantz,Anywhere,via LinkedIn,"['24 hours ago', '50 to 60 an hour', 'Work from home', 'Contractor']",24 hours ago,Contractor,True,00:10.7,"['power_bi', 'qlik', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7575,7575,50 to 61,an hour,55.5,50.0,61.0,55.5,,115440.0,Business Data Analyst (US - Contract),Expedia Group,Anywhere,via LinkedIn,"['24 hours ago', '50 to 61 an hour', 'Work from home', 'Contractor']",24 hours ago,Contractor,True,00:13.4,"['power_bi', 'excel', 'sql', 'tableau', 'powerpoint']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,7576,64 to 84,an hour,74.0,64.0,84.0,74.0,,153920.0,Data and BI Database Analyst,Cypress HCM,Anywhere,via LinkedIn,"['24 hours ago', '64 to 84 an hour', 'Work from home', 'Contractor']",24 hours ago,Contractor,True,00:21.6,"['excel', 'sql', 'power_bi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
